,date,time,user,message,Sentiment,Score,hour,month,year
8800,2022-04-20,09:37,O A,<Media omitted>,Neutral,0.0,9,4,2022
8801,2022-04-20,09:39,E I P,<Media omitted>,Neutral,0.0,9,4,2022
8802,2022-04-20,09:41,O A,<Media omitted>,Neutral,0.0,9,4,2022
8803,2022-04-20,09:41,E I P,Did you go to jinja,Neutral,0.0,9,4,2022
8804,2022-04-20,09:44,O A,Wakan called me at 8 naye i cudnt wake up,Neutral,0.0,9,4,2022
8805,2022-04-20,09:44,O A,I think i will go moro,Neutral,0.0,9,4,2022
8806,2022-04-20,10:11,E I P,Hihihi okay,Positive,0.2263,10,4,2022
8807,2022-04-20,11:07,N B,<Media omitted>,Neutral,0.0,11,4,2022
8808,2022-04-20,11:34,N B,<Media omitted>,Neutral,0.0,11,4,2022
8809,2022-04-20,11:35,E I P,<Media omitted>,Neutral,0.0,11,4,2022
8810,2022-04-20,11:38,N B,<Media omitted>,Neutral,0.0,11,4,2022
8811,2022-04-20,15:12,O A,<Media omitted>,Neutral,0.0,15,4,2022
8812,2022-04-20,15:13,E I P,<Media omitted>,Neutral,0.0,15,4,2022
8813,2022-04-20,15:14,O A,<Media omitted>,Neutral,0.0,15,4,2022
8814,2022-04-20,15:14,E I P,I see sir,Neutral,0.0,15,4,2022
8815,2022-04-20,15:15,O A,So uncle i forgot to ask u,Neutral,0.0,15,4,2022
8816,2022-04-20,15:15,O A,I thought u quit,Neutral,0.0,15,4,2022
8817,2022-04-20,15:15,O A,But yesto u wer smoking everybody,Neutral,0.0,15,4,2022
8818,2022-04-20,15:15,O A,😂😂😂,Neutral,0.0,15,4,2022
8819,2022-04-20,15:16,E I P,You were high that was not me,Neutral,0.0,15,4,2022
8820,2022-04-20,15:17,O A,<Media omitted>,Neutral,0.0,15,4,2022
8821,2022-04-20,15:17,O A,How,Neutral,0.0,15,4,2022
8822,2022-04-20,15:17,O A,U wer blowing ish,Neutral,0.0,15,4,2022
8823,2022-04-20,15:17,O A,But mitchy said leero she wana sing for @256700160901,Neutral,0.0,15,4,2022
8824,2022-04-20,15:17,O A,<Media omitted>,Neutral,0.0,15,4,2022
8825,2022-04-20,15:19,E I P,That was pato,Neutral,0.0,15,4,2022
8826,2022-04-20,15:19,E I P,<Media omitted>,Neutral,0.0,15,4,2022
8827,2022-04-20,15:22,N B,<Media omitted>,Neutral,0.0,15,4,2022
8828,2022-04-20,15:23,N B,I should come work there small small,Neutral,0.0,15,4,2022
8829,2022-04-20,15:23,O A,Assured,Positive,0.3612,15,4,2022
8830,2022-04-20,15:23,O A,She is gona sing and point at u,Neutral,0.0,15,4,2022
8831,2022-04-20,15:23,O A,<Media omitted>,Neutral,0.0,15,4,2022
8832,2022-04-20,15:23,N B,😂😂😂😂😂😂,Neutral,0.0,15,4,2022
8833,2022-04-20,15:23,E I P,😂😂😂😂,Neutral,0.0,15,4,2022
8834,2022-04-20,15:23,N B,I meant ur place u fool 😂😂😂😂,Negative,-0.4404,15,4,2022
8835,2022-04-20,15:24,N B,Kempten offices,Neutral,0.0,15,4,2022
8836,2022-04-20,15:24,O A,Jangu,Neutral,0.0,15,4,2022
8837,2022-04-20,15:24,O A,Tuliwano,Neutral,0.0,15,4,2022
8838,2022-04-20,15:24,E I P,Let me come with doreen 😂😂😂,Neutral,0.0,15,4,2022
8839,2022-04-20,15:24,N B,<Media omitted>,Neutral,0.0,15,4,2022
8840,2022-04-20,15:24,O A,<Media omitted>,Neutral,0.0,15,4,2022
8841,2022-04-20,15:25,E I P,<Media omitted>,Neutral,0.0,15,4,2022
8842,2022-04-20,15:25,O A,U people help me to move on,Positive,0.4019,15,4,2022
8843,2022-04-20,15:25,O A,Stop talking fwaaaaa,Negative,-0.296,15,4,2022
8844,2022-04-20,15:25,O A,<Media omitted>,Neutral,0.0,15,4,2022
8845,2022-04-20,15:25,E I P,Hihihi so have you decided of course any decision you take we shall support sir,Positive,0.4019,15,4,2022
8846,2022-04-20,15:27,O A,<Media omitted>,Neutral,0.0,15,4,2022
8847,2022-04-20,15:27,O A,Kati wer u,Neutral,0.0,15,4,2022
8848,2022-04-20,15:28,E I P,Kamwokya,Neutral,0.0,15,4,2022
8849,2022-04-20,15:28,O A,I see,Neutral,0.0,15,4,2022
8850,2022-04-20,15:28,E I P,<Media omitted>,Neutral,0.0,15,4,2022
8851,2022-04-20,15:35,O A,<Media omitted>,Neutral,0.0,15,4,2022
8852,2022-04-20,15:45,N B,Ambro have u guys paid for ur internet 😅😅😅,Neutral,0.0,15,4,2022
8853,2022-04-20,15:45,N B,<Media omitted>,Neutral,0.0,15,4,2022
8854,2022-04-20,15:48,O A,<Media omitted>,Neutral,0.0,15,4,2022
8855,2022-04-20,15:51,N B,So no wifi ?,Negative,-0.3597,15,4,2022
8856,2022-04-20,16:20,O A,Its there,Neutral,0.0,16,4,2022
8857,2022-04-20,16:33,E I P,<Media omitted>,Neutral,0.0,16,4,2022
8858,2022-04-20,21:05,Sa Ga,The short thing is still here,Neutral,0.0,21,4,2022
8859,2022-04-20,21:05,Sa Ga,<Media omitted>,Neutral,0.0,21,4,2022
8860,2022-04-20,21:05,E I P,Tell her 2 pack,Neutral,0.0,21,4,2022
8861,2022-04-20,21:05,E I P,Hihihihi,Neutral,0.0,21,4,2022
8862,2022-04-20,21:07,O J,<Media omitted>,Neutral,0.0,21,4,2022
8863,2022-04-20,21:10,Sa Ga,I'm evicting her silina budde,Neutral,0.0,21,4,2022
8864,2022-04-20,21:10,O A,<Media omitted>,Neutral,0.0,21,4,2022
8865,2022-04-20,21:10,E I P,Hihihi no brother,Negative,-0.296,21,4,2022
8866,2022-04-20,21:12,Sa Ga,Ateh why?,Neutral,0.0,21,4,2022
8867,2022-04-20,21:12,Sa Ga,If brother is done with her,Neutral,0.0,21,4,2022
8868,2022-04-20,21:12,E I P,Let her go on her own,Neutral,0.0,21,4,2022
8869,2022-04-20,21:13,O A,Boys r tough,Negative,-0.128,21,4,2022
8870,2022-04-20,21:13,Sa Ga,Nsambya is near brother,Neutral,0.0,21,4,2022
8871,2022-04-20,21:13,Sa Ga,She can even foot,Neutral,0.0,21,4,2022
8872,2022-04-20,21:14,E I P,<Media omitted>,Neutral,0.0,21,4,2022
8873,2022-04-20,21:14,O A,Walusaga is tough,Negative,-0.128,21,4,2022
8874,2022-04-20,21:16,Sa Ga,<Media omitted>,Neutral,0.0,21,4,2022
8875,2022-04-20,21:23,N B,<Media omitted>,Neutral,0.0,21,4,2022
8876,2022-04-20,21:27,Sa Ga,😅,Neutral,0.0,21,4,2022
8877,2022-04-20,21:40,Sa Ga,<Media omitted>,Neutral,0.0,21,4,2022
8878,2022-04-20,21:41,E I P,Shububu,Neutral,0.0,21,4,2022
8879,2022-04-20,21:42,Sa Ga,"Better the devil we know, than the shububu we don't",Negative,-0.3612,21,4,2022
8880,2022-04-20,21:43,E I P,😅,Neutral,0.0,21,4,2022
8881,2022-04-20,21:43,Dannie3,<Media omitted>,Neutral,0.0,21,4,2022
8882,2022-04-20,21:44,Sa Ga,<Media omitted>,Neutral,0.0,21,4,2022
8883,2022-04-20,21:45,E I P,Men are trash 😂😂,Neutral,0.0,21,4,2022
8884,2022-04-20,21:46,O A,<Media omitted>,Neutral,0.0,21,4,2022
8885,2022-04-20,21:47,E I P,😂😂😂,Neutral,0.0,21,4,2022
8886,2022-04-20,21:47,E I P,Omugaga ali wano ne wify😂😂,Neutral,0.0,21,4,2022
8887,2022-04-20,21:48,O A,Anus,Neutral,0.0,21,4,2022
8888,2022-04-20,21:48,E I P,<Media omitted>,Neutral,0.0,21,4,2022
8889,2022-04-20,21:48,O A,Leero i am broke,Negative,-0.4215,21,4,2022
8890,2022-04-20,21:49,E I P,@256780377048 in the meantime are you ready to recieve your goals,Positive,0.3612,21,4,2022
8891,2022-04-20,21:49,Sa Ga,"Now see this one, we are talking about sensible things you are bringing pato things",Neutral,0.0,21,4,2022
8892,2022-04-20,21:51,E I P,<Media omitted>,Neutral,0.0,21,4,2022
8893,2022-04-20,21:54,Sa Ga,<Media omitted>,Neutral,0.0,21,4,2022
8894,2022-04-21,06:51,Sa Ga,@256780280949,Neutral,0.0,6,4,2022
8895,2022-04-21,06:51,Sa Ga,<Media omitted>,Neutral,0.0,6,4,2022
8896,2022-04-21,08:38,E I P,<Media omitted>,Neutral,0.0,8,4,2022
8897,2022-04-21,08:49,O A,Arsenal fans ehhhh,Neutral,0.0,8,4,2022
8898,2022-04-21,08:49,O A,<Media omitted>,Neutral,0.0,8,4,2022
8899,2022-04-21,08:49,E I P,😂😂😂😂,Neutral,0.0,8,4,2022
8900,2022-04-21,08:59,O A,"Sm boda guy just told a woman, if she doesnt have money let her walk, kasta arsenal won",Positive,0.5719,8,4,2022
8901,2022-04-21,08:59,O A,<Media omitted>,Neutral,0.0,8,4,2022
8902,2022-04-21,09:10,Sa Ga,Is that woman called *Dorimah*?,Neutral,0.0,9,4,2022
8903,2022-04-21,09:12,O A,Who is that??,Neutral,0.0,9,4,2022
8904,2022-04-21,09:14,E E,My lord,Neutral,0.0,9,4,2022
8905,2022-04-21,09:14,O A,<Media omitted>,Neutral,0.0,9,4,2022
8906,2022-04-21,09:14,E I P,😂😂😂😂,Neutral,0.0,9,4,2022
8907,2022-04-21,09:53,Sa Ga,<Media omitted>,Neutral,0.0,9,4,2022
8908,2022-04-21,09:53,Sa Ga,Let me go look for my izzy,Neutral,0.0,9,4,2022
8909,2022-04-21,09:53,Sa Ga,<Media omitted>,Neutral,0.0,9,4,2022
8910,2022-04-21,10:25,E I P,<Media omitted>,Neutral,0.0,10,4,2022
8911,2022-04-21,10:26,E I P,Ka weather mukalaba,Neutral,0.0,10,4,2022
8912,2022-04-21,10:26,E I P,<Media omitted>,Neutral,0.0,10,4,2022
8913,2022-04-21,10:39,N B,So brother Inno u just vanished 😂😂😂😂,Neutral,0.0,10,4,2022
8914,2022-04-21,10:39,N B,<Media omitted>,Neutral,0.0,10,4,2022
8915,2022-04-21,10:41,E I P,Garage man,Neutral,0.0,10,4,2022
8916,2022-04-21,10:41,E I P,Have 2 cars to fix,Neutral,0.0,10,4,2022
8917,2022-04-21,10:42,E I P,Needed early start,Neutral,0.0,10,4,2022
8918,2022-04-21,10:42,E I P,You wanted to troll me,Neutral,0.0,10,4,2022
8919,2022-04-21,10:42,E I P,<Media omitted>,Neutral,0.0,10,4,2022
8920,2022-04-21,10:45,N B,<Media omitted>,Neutral,0.0,10,4,2022
8921,2022-04-21,12:06,O A,"Inno first help me with the memes u had prepared for arsenal, wana keep them for everton fans this weekend",Positive,0.5574,12,4,2022
8922,2022-04-21,12:38,E I P,<Media omitted>,Neutral,0.0,12,4,2022
8923,2022-04-21,12:47,N B,<Media omitted>,Neutral,0.0,12,4,2022
8924,2022-04-21,16:26,Dannie3,<Media omitted>,Neutral,0.0,16,4,2022
8925,2022-04-21,16:27,O J,<Media omitted>,Neutral,0.0,16,4,2022
8926,2022-04-21,16:28,Dannie3,<Media omitted>,Neutral,0.0,16,4,2022
8927,2022-04-21,16:31,E I P,<Media omitted>,Neutral,0.0,16,4,2022
8928,2022-04-21,16:33,Dannie3,<Media omitted>,Neutral,0.0,16,4,2022
8929,2022-04-21,16:35,E I P,<Media omitted>,Neutral,0.0,16,4,2022
8930,2022-04-21,16:41,Dannie3,😂😂😂,Neutral,0.0,16,4,2022
8931,2022-04-21,17:10,N B,Inno mbu ur have been too quite 4-2 long after threatening to troll us 😅😅😅,Negative,-0.5267,17,4,2022
8932,2022-04-21,17:10,E I P,<Media omitted>,Neutral,0.0,17,4,2022
8933,2022-04-21,17:51,O A,<Media omitted>,Neutral,0.0,17,4,2022
8934,2022-04-21,17:51,E I P,<Media omitted>,Neutral,0.0,17,4,2022
8935,2022-04-21,17:57,O A,Najjera seems like a good place to be tonight,Positive,0.6597,17,4,2022
8936,2022-04-21,17:57,O A,Inno wat do u think,Neutral,0.0,17,4,2022
8937,2022-04-21,17:58,E I P,<Media omitted>,Neutral,0.0,17,4,2022
8938,2022-04-21,17:58,O A,We wont b there 4-2 long I promise,Positive,0.3182,17,4,2022
8939,2022-04-21,17:58,O A,Just ka band ka abeeka,Neutral,0.0,17,4,2022
8940,2022-04-21,17:59,E I P,Cause my car is even still via the garage,Neutral,0.0,17,4,2022
8941,2022-04-21,17:59,E I P,Will get out tomorrow,Neutral,0.0,17,4,2022
8942,2022-04-21,17:59,O A,So wat r u saying,Neutral,0.0,17,4,2022
8943,2022-04-21,18:01,E I P,What time does abeeka start,Neutral,0.0,18,4,2022
8944,2022-04-21,18:04,O A,<Media omitted>,Neutral,0.0,18,4,2022
8945,2022-04-21,18:05,O A,Around 7:30pm in a bit,Neutral,0.0,18,4,2022
8946,2022-04-21,18:05,E I P,<Media omitted>,Neutral,0.0,18,4,2022
8947,2022-04-21,18:06,O A,Flora looks good today,Positive,0.4404,18,4,2022
8948,2022-04-21,18:06,O A,<Media omitted>,Neutral,0.0,18,4,2022
8949,2022-04-21,18:06,E I P,Hehe where have you seen her from,Neutral,0.0,18,4,2022
8950,2022-04-21,18:07,O A,<Media omitted>,Neutral,0.0,18,4,2022
8951,2022-04-21,18:07,O A,Was with her at olives,Neutral,0.0,18,4,2022
8952,2022-04-21,18:07,E I P,<Media omitted>,Neutral,0.0,18,4,2022
8953,2022-04-21,18:09,O A,I met her there,Neutral,0.0,18,4,2022
8954,2022-04-21,18:09,O A,<Media omitted>,Neutral,0.0,18,4,2022
8955,2022-04-21,18:10,E I P,Okay sir,Positive,0.2263,18,4,2022
8956,2022-04-21,18:11,O A,<Media omitted>,Neutral,0.0,18,4,2022
8957,2022-04-21,18:11,E I P,<Media omitted>,Neutral,0.0,18,4,2022
8958,2022-04-21,18:12,O A,Inno u look like a dog man🤣🤣🤣🤣🤣,Positive,0.3612,18,4,2022
8959,2022-04-21,18:12,O A,<Media omitted>,Neutral,0.0,18,4,2022
8960,2022-04-21,18:12,O A,This one🤣🤣🤣,Neutral,0.0,18,4,2022
8961,2022-04-21,18:13,E I P,<Media omitted>,Neutral,0.0,18,4,2022
8962,2022-04-21,18:14,E I P,😂😂😂😂,Neutral,0.0,18,4,2022
8963,2022-04-21,18:15,O A,This one is pato,Neutral,0.0,18,4,2022
8964,2022-04-21,18:15,E I P,😂😂,Neutral,0.0,18,4,2022
8965,2022-04-21,18:15,E I P,You is here 🤣🤣🤣,Neutral,0.0,18,4,2022
8966,2022-04-21,18:16,O A,Man today has refused,Negative,-0.296,18,4,2022
8967,2022-04-21,18:16,E I P,Hehe you want nile 😂,Positive,0.0772,18,4,2022
8968,2022-04-21,18:18,O A,No i want to see my wife,Negative,-0.2263,18,4,2022
8969,2022-04-21,18:18,E I P,Hihihi,Neutral,0.0,18,4,2022
8970,2022-04-21,18:18,O A,<Media omitted>,Neutral,0.0,18,4,2022
8971,2022-04-21,18:18,E I P,I see,Neutral,0.0,18,4,2022
8972,2022-04-21,18:54,Dannie3,She's still at sagaz,Neutral,0.0,18,4,2022
8973,2022-04-21,18:55,E I P,<Media omitted>,Neutral,0.0,18,4,2022
8974,2022-04-21,18:55,E I P,Ono ali ku history 😂😂,Neutral,0.0,18,4,2022
8975,2022-04-21,18:56,Dannie3,We need to revisit history some times,Neutral,0.0,18,4,2022
8976,2022-04-21,18:57,E I P,<Media omitted>,Neutral,0.0,18,4,2022
8977,2022-04-21,19:38,O A,Inno wats the nem of ur karibu woman,Neutral,0.0,19,4,2022
8978,2022-04-21,19:39,E I P,<Media omitted>,Neutral,0.0,19,4,2022
8979,2022-04-21,19:39,E I P,Why you looking for my things today 😂😂😂,Neutral,0.0,19,4,2022
8980,2022-04-21,19:39,O A,I hv seen her here at karibu,Neutral,0.0,19,4,2022
8981,2022-04-21,19:39,O A,Looking sexy,Positive,0.5267,19,4,2022
8982,2022-04-21,19:39,O A,N a little dress,Neutral,0.0,19,4,2022
8983,2022-04-21,19:39,E I P,<Media omitted>,Neutral,0.0,19,4,2022
8984,2022-04-21,19:40,O A,<Media omitted>,Neutral,0.0,19,4,2022
8985,2022-04-21,19:40,E I P,<Media omitted>,Neutral,0.0,19,4,2022
8986,2022-04-21,19:41,E I P,So mbu you now giving your wife full attention,Positive,0.34,19,4,2022
8987,2022-04-21,19:41,E I P,You see her everyday,Neutral,0.0,19,4,2022
8988,2022-04-21,19:42,O A,Hehehe,Neutral,0.0,19,4,2022
8989,2022-04-21,19:42,O A,I am about to get tired,Negative,-0.4404,19,4,2022
8990,2022-04-21,19:42,O A,And we go back to default,Neutral,0.0,19,4,2022
8991,2022-04-21,19:42,E I P,<Media omitted>,Neutral,0.0,19,4,2022
8992,2022-04-21,19:42,O A,Cz Lilly quarreled yesterday that i didnt invite her for band,Negative,-0.1139,19,4,2022
8993,2022-04-21,19:43,E I P,<Media omitted>,Neutral,0.0,19,4,2022
8994,2022-04-21,19:44,E I P,So lilly is short girls replacement,Neutral,0.0,19,4,2022
8995,2022-04-21,19:44,E I P,<Media omitted>,Neutral,0.0,19,4,2022
8996,2022-04-21,19:45,O A,Nooo lilly is new sex side step,Neutral,0.0,19,4,2022
8997,2022-04-21,19:45,E I P,<Media omitted>,Neutral,0.0,19,4,2022
8998,2022-04-21,19:45,E I P,You need prayers 😂😂,Neutral,0.0,19,4,2022
8999,2022-04-21,19:46,O A,Says a man who has enjoyed women,Positive,0.5106,19,4,2022
9000,2022-04-21,19:47,E I P,Me i don’t have a wife,Neutral,0.0,19,4,2022
9001,2022-04-21,19:47,O A,U hv fuck mates,Negative,-0.5423,19,4,2022
9002,2022-04-21,19:48,E I P,No sir they are my friends,Positive,0.2263,19,4,2022
9003,2022-04-21,19:53,O A,<Media omitted>,Neutral,0.0,19,4,2022
9004,2022-04-21,19:55,Dannie3,What is that 🤔🤔,Neutral,0.0,19,4,2022
9005,2022-04-21,19:55,N B,This one looks like Dorimah 😂😂😂,Positive,0.3612,19,4,2022
9006,2022-04-21,19:55,E I P,Sex side step sir 😂😂😂,Neutral,0.0,19,4,2022
9007,2022-04-21,19:56,Dannie3,What does it mean,Neutral,0.0,19,4,2022
9008,2022-04-21,19:56,E I P,😂😂😂,Neutral,0.0,19,4,2022
9009,2022-04-21,19:59,O A,That nem brings memories plz stop tormenting me,Negative,-0.2263,19,4,2022
9010,2022-04-21,19:59,O A,<Media omitted>,Neutral,0.0,19,4,2022
9011,2022-04-21,19:59,N B,<Media omitted>,Neutral,0.0,19,4,2022
9012,2022-04-21,19:59,E I P,<Media omitted>,Neutral,0.0,19,4,2022
9013,2022-04-21,20:01,E I P,We should take her out tomorrow tumuwe send off party cause we going to miss her vibes 😂😂😂🏃🏾‍♂️🏃🏾‍♂️🏃🏾‍♂️,Positive,0.2732,20,4,2022
9014,2022-04-21,20:02,N B,<Media omitted>,Neutral,0.0,20,4,2022
9015,2022-04-21,20:04,E I P,<Media omitted>,Neutral,0.0,20,4,2022
9016,2022-04-21,20:04,O A,🤣🤣🤣🤣🤣🤣🤣,Neutral,0.0,20,4,2022
9017,2022-04-21,20:04,O A,Fools just,Negative,-0.4939,20,4,2022
9018,2022-04-21,20:04,Dannie3,Ambro has made us hoes,Neutral,0.0,20,4,2022
9019,2022-04-21,20:05,O A,Nooo,Neutral,0.0,20,4,2022
9020,2022-04-21,20:05,O A,I found u hoes,Neutral,0.0,20,4,2022
9021,2022-04-21,20:05,Dannie3,You're the only hoe in here,Neutral,0.0,20,4,2022
9022,2022-04-21,20:05,E I P,<Media omitted>,Neutral,0.0,20,4,2022
9023,2022-04-21,20:06,E I P,That boy is dangerous,Negative,-0.4767,20,4,2022
9024,2022-04-21,20:06,Dannie3,<Media omitted>,Neutral,0.0,20,4,2022
9025,2022-04-21,20:06,O A,Huh,Neutral,0.0,20,4,2022
9026,2022-04-21,20:08,E I P,<Media omitted>,Neutral,0.0,20,4,2022
9027,2022-04-21,20:09,E I P,<Media omitted>,Neutral,0.0,20,4,2022
9028,2022-04-21,20:10,O A,🤣🤣🤣🤣🤣🤣,Neutral,0.0,20,4,2022
9029,2022-04-21,20:11,E I P,<Media omitted>,Neutral,0.0,20,4,2022
9030,2022-04-21,20:11,O A,I am about to suffer,Negative,-0.5423,20,4,2022
9031,2022-04-21,20:11,O A,I feel it,Neutral,0.0,20,4,2022
9032,2022-04-21,20:11,E I P,Hihihi ate suffer how,Negative,-0.5423,20,4,2022
9033,2022-04-21,20:12,O A,U hv been keeping memes i see,Neutral,0.0,20,4,2022
9034,2022-04-21,20:12,E I P,Ate nze ndi wano ku twitter have nothing to do 😂😂,Neutral,0.0,20,4,2022
9035,2022-04-21,20:13,O A,Oyagala bera influencer,Neutral,0.0,20,4,2022
9036,2022-04-21,20:15,E I P,<Media omitted>,Neutral,0.0,20,4,2022
9037,2022-04-21,20:15,Dannie3,Tweleb,Neutral,0.0,20,4,2022
9038,2022-04-21,20:16,E I P,Give it a week then we shall stop the trolling 😂😂,Negative,-0.296,20,4,2022
9039,2022-04-21,20:22,O A,I see,Neutral,0.0,20,4,2022
9040,2022-04-21,20:22,E I P,<Media omitted>,Neutral,0.0,20,4,2022
9041,2022-04-21,20:23,N B,<Media omitted>,Neutral,0.0,20,4,2022
9042,2022-04-21,20:23,O A,U man work plz,Positive,0.0772,20,4,2022
9043,2022-04-21,20:23,O A,🤣🤣,Neutral,0.0,20,4,2022
9044,2022-04-21,20:24,E I P,😂😂😂,Neutral,0.0,20,4,2022
9045,2022-04-21,20:24,N B,<Media omitted>,Neutral,0.0,20,4,2022
9046,2022-04-21,20:24,O A,<Media omitted>,Neutral,0.0,20,4,2022
9047,2022-04-21,20:24,E I P,Did you make it to 6 months sir😂😂😂,Neutral,0.0,20,4,2022
9048,2022-04-21,20:24,O A,I made it to 5 years,Neutral,0.0,20,4,2022
9049,2022-04-21,20:25,N B,He made 6months while in Kenya,Neutral,0.0,20,4,2022
9050,2022-04-21,20:26,N B,Pato ya bimanyi,Neutral,0.0,20,4,2022
9051,2022-04-21,20:26,O A,Hehehe boys lets calm down,Positive,0.3182,20,4,2022
9052,2022-04-21,20:27,O A,Pato is innocent,Positive,0.34,20,4,2022
9053,2022-04-21,20:28,O A,But how os pato on instagram and not WhatsApp,Neutral,0.0,20,4,2022
9054,2022-04-21,20:28,O A,<Media omitted>,Neutral,0.0,20,4,2022
9055,2022-04-21,20:29,E I P,😂😂😂😂,Neutral,0.0,20,4,2022
9056,2022-04-21,20:29,N B,Trying to avoid u bad influences that ended his relationship,Negative,-0.6908,20,4,2022
9057,2022-04-21,20:30,O A,But we wer not there that night,Neutral,0.0,20,4,2022
9058,2022-04-21,20:33,N B,<Media omitted>,Neutral,0.0,20,4,2022
9059,2022-04-21,20:33,E I P,<Media omitted>,Neutral,0.0,20,4,2022
9060,2022-04-21,20:37,Dannie3,Man is fishing,Neutral,0.0,20,4,2022
9061,2022-04-21,20:37,N B,<Media omitted>,Neutral,0.0,20,4,2022
9062,2022-04-21,20:39,E I P,😂😂😂😂Ambrose,Neutral,0.0,20,4,2022
9063,2022-04-21,20:39,E I P,<Media omitted>,Neutral,0.0,20,4,2022
9064,2022-04-21,20:39,N B,<Media omitted>,Neutral,0.0,20,4,2022
9065,2022-04-21,20:41,N B,<Media omitted>,Neutral,0.0,20,4,2022
9066,2022-04-21,20:41,O A,Amen,Neutral,0.0,20,4,2022
9067,2022-04-21,20:41,E I P,Amen,Neutral,0.0,20,4,2022
9068,2022-04-21,20:43,Dannie3,Immorality parrrree loading,Negative,-0.1531,20,4,2022
9069,2022-04-21,20:43,E I P,<Media omitted>,Neutral,0.0,20,4,2022
9070,2022-04-21,20:48,N B,null,Neutral,0.0,20,4,2022
9071,2022-04-21,20:48,N B,Here dealing with the short girl like I don’t know shit 😂😂😂,Negative,-0.2732,20,4,2022
9072,2022-04-21,20:56,Sa Ga,Hehhee she is calling me,Neutral,0.0,20,4,2022
9073,2022-04-21,20:57,E I P,Hihihi,Neutral,0.0,20,4,2022
9074,2022-04-21,21:00,N B,She wants the keys 🔑 sir to her place,Neutral,0.0,21,4,2022
9075,2022-04-21,21:01,E I P,Naye mwe 😂,Neutral,0.0,21,4,2022
9076,2022-04-21,21:01,N B,<Media omitted>,Neutral,0.0,21,4,2022
9077,2022-04-21,21:01,Sa Ga,Hehehe she has them,Neutral,0.0,21,4,2022
9078,2022-04-21,21:01,N B,<Media omitted>,Neutral,0.0,21,4,2022
9079,2022-04-21,21:01,N B,Did u leave the ka meza money 🧐🧐🧐,Negative,-0.0516,21,4,2022
9080,2022-04-21,21:04,E I P,<Media omitted>,Neutral,0.0,21,4,2022
9081,2022-04-21,21:05,E E,😂😂😂,Neutral,0.0,21,4,2022
9082,2022-04-21,21:05,Sa Ga,@256705248165,Neutral,0.0,21,4,2022
9083,2022-04-21,21:05,N B,Ok Ambro u will be sending Ka Meza money and Danny pay the rent us we will keep it distracted 🥹🥹,Negative,-0.1531,21,4,2022
9084,2022-04-21,21:05,Sa Ga,<Media omitted>,Neutral,0.0,21,4,2022
9085,2022-04-21,21:06,Sa Ga,Who is smashing I wonder,Neutral,0.0,21,4,2022
9086,2022-04-21,21:06,O A,🤣🤣🤣🤣🤣,Neutral,0.0,21,4,2022
9087,2022-04-21,21:06,E I P,<Media omitted>,Neutral,0.0,21,4,2022
9088,2022-04-21,21:06,O A,I am enjoying with my bby,Positive,0.5267,21,4,2022
9089,2022-04-21,21:07,E I P,<Media omitted>,Neutral,0.0,21,4,2022
9090,2022-04-21,21:07,Sa Ga,Which baby?,Neutral,0.0,21,4,2022
9091,2022-04-21,21:07,O A,Ono new comer,Neutral,0.0,21,4,2022
9092,2022-04-21,21:08,E I P,Bamuwe uniform,Neutral,0.0,21,4,2022
9093,2022-04-21,21:08,E I P,😂😂😂,Neutral,0.0,21,4,2022
9094,2022-04-21,21:08,O A,🤣🤣🤣🤣🤣🤣🤣🤣,Neutral,0.0,21,4,2022
9095,2022-04-21,21:08,Sa Ga,Let me come see her if she worth it.... sometimes you just smash fwaaaaa,Positive,0.2263,21,4,2022
9096,2022-04-21,21:08,N B,<Media omitted>,Neutral,0.0,21,4,2022
9097,2022-04-21,21:08,O A,<Media omitted>,Neutral,0.0,21,4,2022
9098,2022-04-21,21:09,N B,Bring her to HQ and we interview her,Neutral,0.0,21,4,2022
9099,2022-04-21,21:09,O A,Innocent please giv walusaga a uniform,Positive,0.5719,21,4,2022
